,Time,Dominant Freq.,X,Y,Amplitude,Phase,Wavelength,Aspect_Ratio
0,432,True,4,0,0.44611794044794656,-1.3407652007981217,0.25,1.7844717617917862
1,432,True,6,0,1.7930983765952604,2.1523154229539574,0.16666666666666666,10.758590259571562
2,432,True,9,1,0.25178482156752324,-0.40026635180649506,0.1111111111111111,2.2660633941077095
0,433,True,4,0,0.4422004404392465,-1.3476040833956449,0.25,1.768801761756986
1,433,True,6,0,1.795402881035711,2.1318852499484735,0.16666666666666666,10.772417286214267
2,433,True,9,1,0.24919128559491172,-0.42950181401205484,0.1111111111111111,2.2427215703542056
0,434,True,4,0,0.4410778628035229,-1.3575733421281408,0.25,1.7643114512140916
1,434,True,6,0,1.795748027130583,2.1107303286051677,0.16666666666666666,10.774488162783499
2,434,True,9,1,0.25081181188250257,-0.455329454828159,0.1111111111111111,2.257306306942523
0,435,True,4,0,0.43968740651088245,-1.3654472907767972,0.25,1.7587496260435298
1,435,True,6,0,1.7993299065191048,2.0898219610074786,0.16666666666666666,10.79597943911463
2,435,True,9,1,0.2510363198636038,-0.5006750517751972,0.1111111111111111,2.2593268787724345
0,436,True,4,0,0.43804739689319566,-1.3710404711965138,0.25,1.7521895875727826
1,436,True,6,0,1.7991412166839367,2.069425628404815,0.16666666666666666,10.794847300103621
2,436,True,9,1,0.24895302494322158,-0.5455359791727961,0.1111111111111111,2.2405772244889945
0,437,True,4,0,0.4369784630617317,-1.3798909403563941,0.25,1.7479138522469269
1,437,True,6,0,1.7981492449379535,2.046564079434146,0.16666666666666666,10.788895469627722
2,437,True,9,1,0.24940961686305493,-0.5948811142388585,0.1111111111111111,2.2446865517674945
0,438,True,4,0,0.43702972054808553,-1.3876235986606007,0.25,1.7481188821923421
1,438,True,6,0,1.7979204233951414,2.0246521411342098,0.16666666666666666,10.78752254037085
2,438,True,9,1,0.24738308258630323,-0.6410389263919358,0.1111111111111111,2.2264477432767293
0,439,True,4,0,0.4388392092024349,-1.3956543736055815,0.25,1.7553568368097396
1,439,True,6,0,1.7990360241830252,2.002783634755565,0.16666666666666666,10.794216145098153
2,439,True,9,1,0.2451341903561814,-0.6910114535754397,0.1111111111111111,2.206207713205633
0,440,True,4,0,0.43946513948271143,-1.4056333572516153,0.25,1.7578605579308457
1,440,True,6,0,1.8022080400571832,1.9822212676150355,0.16666666666666666,10.8132482403431
2,440,True,9,1,0.24246025257995069,-0.7287166793857126,0.1111111111111111,2.182142273219556
0,441,True,4,0,0.44133671831485605,-1.4102864217655453,0.25,1.7653468732594242
1,441,True,6,0,1.8144884495677644,1.961835523081299,0.16666666666666666,10.886930697406587
2,441,True,9,1,0.246217636821963,-0.753158181563769,0.1111111111111111,2.215958731397667
0,442,True,4,0,0.4398757943525278,-1.4154284441290277,0.25,1.7595031774101113
1,442,True,6,0,1.8179191760902345,1.940926529393853,0.16666666666666666,10.907515056541408
2,442,True,9,1,0.23987266112471362,-0.790831764990941,0.1111111111111111,2.1588539501224226
0,443,True,4,0,0.4400317676434723,-1.4202045454515348,0.25,1.7601270705738892
1,443,True,6,0,1.8198607503572102,1.920519880758071,0.16666666666666666,10.919164502143262
2,443,True,9,1,0.24253400402565284,-0.829592189917984,0.1111111111111111,2.182806036230876
0,444,True,4,0,0.43847174014793505,-1.4242278991926267,0.25,1.7538869605917402
1,444,True,6,0,1.8220964067578418,1.9012542168488673,0.16666666666666666,10.93257844054705
2,444,True,9,1,0.242994413204402,-0.8636297986261554,0.1111111111111111,2.186949718839618
0,445,True,4,0,0.4378875719847238,-1.4296765900568384,0.25,1.7515502879388951
1,445,True,6,0,1.827046894084871,1.879142531454569,0.16666666666666666,10.962281364509227
2,445,True,9,1,0.24302694983715414,-0.9096972694530877,0.1111111111111111,2.1872425485343876
0,446,True,4,0,0.43719670813517075,-1.4379103872571775,0.25,1.748786832540683
1,446,True,6,0,1.830032994926075,1.8585818623147625,0.16666666666666666,10.98019796955645
2,446,True,9,1,0.24408388633848882,-0.9402461714995227,0.1111111111111111,2.1967549770463997
0,447,True,4,0,0.4379860101795084,-1.4379254090922526,0.25,1.7519440407180336
1,447,True,6,0,1.8334941470625852,1.8384800823885918,0.16666666666666666,11.000964882375511
2,447,True,9,1,0.24295446541519913,-0.985582107986381,0.1111111111111111,2.1865901887367922
0,448,True,4,0,0.4364385452446431,-1.439682250705542,0.25,1.7457541809785724
1,448,True,6,0,1.835728122657625,1.8180123022616332,0.16666666666666666,11.01436873594575
2,448,True,9,1,0.24140165076674416,-1.0217814371894278,0.1111111111111111,2.1726148569006978
0,449,True,4,0,0.435563633480384,-1.4450158684387802,0.25,1.742254533921536
1,449,True,6,0,1.8380420311770658,1.79778753387256,0.16666666666666666,11.028252187062396
2,449,True,9,1,0.2390063618065246,-1.046069512412582,0.1111111111111111,2.1510572562587216
0,450,True,4,0,0.43492854207784104,-1.4492576800171517,0.25,1.7397141683113642
1,450,True,6,0,1.8411710016844736,1.7768830712575754,0.16666666666666666,11.047026010106842
2,450,True,9,1,0.23798158378762485,-1.074028526837524,0.1111111111111111,2.1418342540886237
0,451,True,4,0,0.43397153937287786,-1.4535926646631347,0.25,1.7358861574915114
1,451,True,6,0,1.8462640111521236,1.7557363552889833,0.16666666666666666,11.077584066912742
2,451,True,9,1,0.2353015862313183,-1.0982371649188705,0.1111111111111111,2.117714276081865
0,452,True,4,0,0.43480986579696984,-1.4539455373570047,0.25,1.7392394631878794
1,452,True,6,0,1.8589000347459232,1.7353588663728727,0.16666666666666666,11.15340020847554
2,452,True,9,1,0.2379213483599468,-1.1400649784848966,0.1111111111111111,2.1412921352395213
0,453,True,4,0,0.4330075051317977,-1.4580291563343595,0.25,1.7320300205271908
1,453,True,6,0,1.8624901037180233,1.7155133490317434,0.16666666666666666,11.17494062230814
2,453,True,9,1,0.23621060579430048,-1.1581055950688344,0.1111111111111111,2.1258954521487046
0,454,True,4,0,0.4317035125595774,-1.4628935393374005,0.25,1.7268140502383096
1,454,True,6,0,1.865973146735052,1.6953905433109056,0.16666666666666666,11.195838880410312
2,454,True,9,1,0.23447588924398524,-1.1805425654332824,0.1111111111111111,2.1102830031958675
0,455,True,4,0,0.43201921539462423,-1.4684900756026824,0.25,1.728076861578497
1,455,True,6,0,1.871200089686727,1.6756306569623676,0.16666666666666666,11.227200538120362
2,455,True,9,1,0.23443845905945127,-1.2040074430007066,0.1111111111111111,2.1099461315350614
0,456,True,4,0,0.430888460672865,-1.4708482618952543,0.25,1.72355384269146
1,456,True,6,0,1.8742967707629798,1.6556679292031404,0.16666666666666666,11.245780624577879
2,456,True,9,1,0.23529596893939486,-1.2373782651412475,0.1111111111111111,2.117663720454554
0,457,True,4,0,0.43265495194389414,-1.4786055709836838,0.25,1.7306198077755766
1,457,True,6,0,1.874997563390887,1.6369729134003654,0.16666666666666666,11.249985380345324
2,457,True,9,1,0.23635997131520298,-1.264467697887638,0.1111111111111111,2.127239741836827
0,458,True,4,0,0.43289772269996923,-1.4835704754786554,0.25,1.731590890799877
1,458,True,6,0,1.8779488137164877,1.6178744889764474,0.16666666666666666,11.267692882298928
2,458,True,9,1,0.23129883701033954,-1.2919106107726632,0.1111111111111111,2.081689533093056
0,459,True,4,0,0.4324859379591293,-1.4854519762435896,0.25,1.7299437518365173
1,459,True,6,0,1.8813973759840685,1.5969361299887834,0.16666666666666666,11.288384255904411
2,459,True,9,1,0.2312838327328355,-1.3193519187831213,0.1111111111111111,2.0815544945955198
0,460,True,4,0,0.4330170980877123,-1.4910414602383306,0.25,1.7320683923508493
1,460,True,6,0,1.883049737220316,1.5769900960357432,0.16666666666666666,11.298298423321897
2,460,True,9,1,0.23669735771526795,-1.3610506468493537,0.1111111111111111,2.1302762194374116
0,461,True,4,0,0.4316549766425428,-1.4929533234241525,0.25,1.7266199065701713
1,461,True,6,0,1.8845028095887264,1.5562551740783017,0.16666666666666666,11.307016857532359
2,461,True,9,1,0.23784365630662277,-1.3892729336106928,0.1111111111111111,2.140592906759605
0,462,True,4,0,0.43251581053851035,-1.4924973592773194,0.25,1.7300632421540414
1,462,True,6,0,1.8873440091140041,1.537165267724394,0.16666666666666666,11.324064054684026
2,462,True,9,1,0.2395689008977572,-1.4242515243490697,0.1111111111111111,2.156120108079815
0,463,True,4,0,0.4358413301142853,-1.493724670724787,0.25,1.743365320457141
1,463,True,6,0,1.8972742348236256,1.5189305576747332,0.16666666666666666,11.383645408941755
2,463,True,9,1,0.24151685425157043,-1.4571791031466177,0.1111111111111111,2.173651688264134
0,464,True,4,0,0.4373668311110031,-1.497732708252981,0.25,1.7494673244440124
1,464,True,6,0,1.9012133529406465,1.4994097565930171,0.16666666666666666,11.40728011764388
2,464,True,9,1,0.24655604826852287,-1.4856277467279617,0.1111111111111111,2.219004434416706
0,465,True,4,0,0.438544802346816,-1.502688421629915,0.25,1.754179209387264
1,465,True,6,0,1.905133598309686,1.479305003566641,0.16666666666666666,11.430801589858117
2,465,True,9,1,0.24721562533376015,-1.5241413168863174,0.1111111111111111,2.2249406280038415
0,466,True,4,0,0.439972141236526,-1.505854273791173,0.25,1.759888564946104
1,466,True,6,0,1.9086135602677972,1.4593198585147649,0.16666666666666666,11.451681361606784
2,466,True,9,1,0.24579423761919678,-1.5825485444034137,0.1111111111111111,2.212148138572771
0,467,True,4,0,0.4437229103466386,-1.5107064324648833,0.25,1.7748916413865543
1,467,True,6,0,1.9105200753074254,1.43928293997118,0.16666666666666666,11.463120451844553
2,467,True,9,1,0.24369641299903178,-1.6239437991478423,0.1111111111111111,2.193267716991286
0,468,True,4,0,0.445022520412285,-1.5158504797618124,0.25,1.78009008164914
1,468,True,6,0,1.9109315981008959,1.4207504851284463,0.16666666666666666,11.465589588605376
2,468,True,9,1,0.24765975148817784,-1.6564865877796675,0.1111111111111111,2.2289377633936005
0,469,True,4,0,0.4453476477990714,-1.518959970986345,0.25,1.7813905911962855
1,469,True,6,0,1.9104707640677752,1.4011840718913096,0.16666666666666666,11.462824584406652
2,469,True,9,1,0.24733393993921468,-1.7045965543938872,0.1111111111111111,2.2260054594529324
0,470,True,4,0,0.4460128962377058,-1.5229500936890334,0.25,1.7840515849508232
1,470,True,6,0,1.9098007136342743,1.3821970474990624,0.16666666666666666,11.458804281805646
2,470,True,9,1,0.2481931355647198,-1.7366359379144196,0.1111111111111111,2.2337382200824782
0,471,True,4,0,0.4454056860364491,-1.52793493834478,0.25,1.7816227441457964
1,471,True,6,0,1.910395685443356,1.361678789293148,0.16666666666666666,11.462374112660136
2,471,True,9,1,0.249641455313233,-1.751964274411671,0.1111111111111111,2.2467730978190974
0,472,True,4,0,0.4456090643510026,-1.540906631566438,0.25,1.7824362574040105
1,472,True,6,0,1.9122268191835583,1.3416101884965002,0.16666666666666666,11.47336091510135
2,472,True,9,1,0.24865784771796634,-1.7812482553171782,0.1111111111111111,2.2379206294616973
0,473,True,4,0,0.44589457635821755,-1.5498246394262767,0.25,1.7835783054328702
1,473,True,6,0,1.9157613092784544,1.3209209512456355,0.16666666666666666,11.494567855670727
2,473,True,9,1,0.25064340070145397,-1.8077550098820063,0.1111111111111111,2.2557906063130857
0,474,True,4,0,0.446769310333748,-1.552905511516387,0.25,1.787077241334992
1,474,True,6,0,1.9278915267283459,1.3009179378684754,0.16666666666666666,11.567349160370076
2,474,True,9,1,0.2514503098411558,-1.856839437460515,0.1111111111111111,2.2630527885704024
0,475,True,4,0,0.44494920757123324,-1.5563356477049755,0.25,1.779796830284933
1,475,True,6,0,1.9294850623827529,1.280325824936661,0.16666666666666666,11.576910374296517
2,475,True,9,1,0.25007237926525633,-1.8870776082909002,0.1111111111111111,2.250651413387307
0,476,True,4,0,0.44453396374320386,-1.5591610958804287,0.25,1.7781358549728155
1,476,True,6,0,1.9321252346358642,1.259799222098983,0.16666666666666666,11.592751407815186
2,476,True,9,1,0.25114087616489805,-1.9173186794995924,0.1111111111111111,2.2602678854840828
0,477,True,4,0,0.44433530636764157,-1.5620042735285697,0.25,1.7773412254705663
1,477,True,6,0,1.9340888786208348,1.2389115792368721,0.16666666666666666,11.604533271725009
2,477,True,9,1,0.25259989296052454,-1.9546974805660473,0.1111111111111111,2.273399036644721
0,478,True,4,0,0.44451591793889095,-1.5703545869738156,0.25,1.7780636717555638
1,478,True,6,0,1.9357839335226183,1.217731076650434,0.16666666666666666,11.61470360113571
2,478,True,9,1,0.24976267108691108,-1.9880530350517638,0.1111111111111111,2.2478640397822
0,479,True,4,0,0.44546871224198753,-1.5732164614809303,0.25,1.7818748489679501
1,479,True,6,0,1.9370787871861281,1.1982048715634763,0.16666666666666666,11.62247272311677
2,479,True,9,1,0.24307956220357574,-2.041692355961911,0.1111111111111111,2.187716059832182
0,480,True,4,0,0.44583183901390044,-1.574320303290947,0.25,1.7833273560556018
1,480,True,6,0,1.9382398720552252,1.1787501888108394,0.16666666666666666,11.629439232331352
2,480,True,9,1,0.2418924689258214,-2.087600730773195,0.1111111111111111,2.177032220332393
0,481,True,4,0,0.44728240165623234,-1.579441770342663,0.25,1.7891296066249294
1,481,True,6,0,1.940293580460263,1.1594282989403406,0.16666666666666666,11.641761482761579
2,481,True,9,1,0.23859790882619106,-2.128690184368763,0.1111111111111111,2.14738117943572
0,482,True,4,0,0.44637438669569207,-1.5806901030228635,0.25,1.7854975467827683
1,482,True,6,0,1.9370794921052061,1.1386806713895508,0.16666666666666666,11.622476952631237
2,482,True,9,1,0.2367863559031984,-2.1855567823390243,0.1111111111111111,2.1310772031287857
0,483,True,4,0,0.4457029395628569,-1.5830879951331327,0.25,1.7828117582514276
1,483,True,6,0,1.9356678112645953,1.1188014935633186,0.16666666666666666,11.614006867587573
2,483,True,9,1,0.23664012864253922,-2.2328818150696175,0.1111111111111111,2.1297611577828532
0,484,True,4,0,0.4474192645963462,-1.5875806310667508,0.25,1.7896770583853847
1,484,True,6,0,1.9334405190423414,1.0993947863050457,0.16666666666666666,11.60064311425405
2,484,True,9,1,0.23676167300573686,-2.2785100242001852,0.1111111111111111,2.130855057051632
0,485,True,4,0,0.4480710783946853,-1.593341991188884,0.25,1.7922843135787412
1,485,True,6,0,1.9461611775815453,1.0807205430192706,0.16666666666666666,11.676967065489272
2,485,True,9,1,0.23907636735961385,-2.3225069277973214,0.1111111111111111,2.151687306236525
0,486,True,4,0,0.44859827651433126,-1.5980776050225363,0.25,1.794393106057325
1,486,True,6,0,1.946641867170475,1.062321300839177,0.16666666666666666,11.679851203022851
2,486,True,9,1,0.23659836361261655,-2.361127117601792,0.1111111111111111,2.129385272513549
0,487,True,4,0,0.447800024379488,-1.6039425790732984,0.25,1.791200097517952
1,487,True,6,0,1.9478668436428677,1.0427030190277273,0.16666666666666666,11.687201061857207
2,487,True,9,1,0.23703580980062364,-2.3926916702292558,0.1111111111111111,2.133322288205613
0,488,True,4,0,0.4487382557762773,-1.6097110726261117,0.25,1.7949530231051092
1,488,True,6,0,1.950850571930234,1.022736094217892,0.16666666666666666,11.705103431581405
2,488,True,9,1,0.23795464508536443,-2.422551966901184,0.1111111111111111,2.14159180576828
0,489,True,4,0,0.4467716974920352,-1.6068985168005347,0.25,1.7870867899681409
1,489,True,6,0,1.9526922520369294,1.0024891162983665,0.16666666666666666,11.716153512221577
2,489,True,9,1,0.24231051475371773,-2.4575998525378715,0.1111111111111111,2.1807946327834595
0,490,True,4,0,0.44836412440293283,-1.6103664976779395,0.25,1.7934564976117313
1,490,True,6,0,1.9529154805122968,0.9837680285847245,0.16666666666666666,11.717492883073781
2,490,True,9,1,0.23992315263880074,-2.5053325304191922,0.1111111111111111,2.159308373749207
0,491,True,4,0,0.4503569341884179,-1.614243759688131,0.25,1.8014277367536715
1,491,True,6,0,1.9556454019057774,0.9653723814140279,0.16666666666666666,11.733872411434666
2,491,True,9,1,0.23828681550173672,-2.5498660826890656,0.1111111111111111,2.144581339515631
0,492,True,4,0,0.4503059991730839,-1.6205015652890697,0.25,1.8012239966923356
1,492,True,6,0,1.955000533776606,0.9447889243022656,0.16666666666666666,11.730003202659637
2,492,True,9,1,0.23737811874909318,-2.5922645314719652,0.1111111111111111,2.1364030687418385
0,493,True,4,0,0.45178352888212936,-1.628373148168897,0.25,1.8071341155285174
1,493,True,6,0,1.9584514095098182,0.9245325992267153,0.16666666666666666,11.75070845705891
2,493,True,9,1,0.23568447864607645,-2.645334631674507,0.1111111111111111,2.121160307814688
0,494,True,4,0,0.45368412554204957,-1.63511875291285,0.25,1.8147365021681983
1,494,True,6,0,1.9602517422778423,0.9042229009953556,0.16666666666666666,11.761510453667054
2,494,True,9,1,0.23506121353624723,-2.69140330345298,0.1111111111111111,2.1155509218262254
0,495,True,4,0,0.4533196924794265,-1.6383568170560239,0.25,1.813278769917706
1,495,True,6,0,1.9626862115734027,0.8827358248637918,0.16666666666666666,11.776117269440418
2,495,True,9,1,0.23350973065436428,-2.729020254620811,0.1111111111111111,2.101587575889279
0,496,True,4,0,0.45495463516260265,-1.6423917838099134,0.25,1.8198185406504106
1,496,True,6,0,1.9772682227912894,0.8630684538888429,0.16666666666666666,11.863609336747738
2,496,True,9,1,0.23335336806699772,-2.7806066668521274,0.1111111111111111,2.1001803126029794
0,497,True,4,0,0.4562332957371668,-1.6475123213458043,0.25,1.8249331829486672
1,497,True,6,0,1.9803600558612102,0.8431585154922289,0.16666666666666666,11.882160335167262
2,497,True,9,1,0.2301750353811545,-2.8115894304029645,0.1111111111111111,2.0715753184303907
0,498,True,4,0,0.4563453961829556,-1.650942976771438,0.25,1.8253815847318224
1,498,True,6,0,1.9833104780216477,0.8226154157276392,0.16666666666666666,11.899862868129887
2,498,True,9,1,0.22758525202377042,-2.8486640367193083,0.1111111111111111,2.048267268213934
0,499,True,4,0,0.45659549912060543,-1.6515148064582053,0.25,1.8263819964824217
1,499,True,6,0,1.985241205693968,0.8028404355997436,0.16666666666666666,11.911447234163807
2,499,True,9,1,0.2229540692624547,-2.8910853139851453,0.1111111111111111,2.0065866233620926
0,500,True,4,0,0.4575908559315529,-1.6592544660497268,0.25,1.8303634237262116
1,500,True,6,0,1.988828968014562,0.782409145533649,0.16666666666666666,11.932973808087374
2,500,True,9,1,0.21772041379642623,-2.912096858686816,0.1111111111111111,1.9594837241678362
0,501,True,4,0,0.45857157823706995,-1.6634727945923617,0.25,1.8342863129482798
1,501,True,6,0,1.992129412721931,0.7622713302220472,0.16666666666666666,11.952776476331586
2,501,True,9,1,0.21325715622607286,-2.9445524052796874,0.1111111111111111,1.9193144060346559
0,502,True,4,0,0.45999557636759103,-1.6712797932819503,0.25,1.8399823054703641
1,502,True,6,0,1.9952392560292391,0.7434434859017621,0.16666666666666666,11.971435536175436
2,502,True,9,1,0.20949815831624807,-2.968561837141379,0.1111111111111111,1.8854834248462327
0,503,True,4,0,0.4602261196174142,-1.6819671016285835,0.25,1.8409044784696569
1,503,True,6,0,1.9974113489120273,0.7235712093684921,0.16666666666666666,11.984468093472165
2,503,True,9,1,0.20832265824828802,-3.008654024053906,0.1111111111111111,1.8749039242345924
0,504,True,4,0,0.4604369891295847,-1.6867513348960048,0.25,1.8417479565183388
1,504,True,6,0,2.0010522654193914,0.7019863425190827,0.16666666666666666,12.00631359251635
2,504,True,9,1,0.2075139067492981,-3.0381863718536706,0.1111111111111111,1.867625160743683
0,505,True,4,0,0.4630308699403385,-1.6948846496438237,0.25,1.852123479761354
1,505,True,6,0,2.0043782703415425,0.6830494881326835,0.16666666666666666,12.026269622049256
2,505,True,9,1,0.20129051705778822,-3.0601759532189123,0.1111111111111111,1.811614653520094
0,506,True,4,0,0.46459908818766693,-1.7003375128464795,0.25,1.8583963527506677
1,506,True,6,0,2.0087402646247408,0.6634836924864187,0.16666666666666666,12.052441587748445
2,506,True,9,1,0.20012481205354832,-3.075806800497247,0.1111111111111111,1.801123308481935
0,507,True,4,0,0.46835496076946537,-1.707592959305911,0.25,1.8734198430778615
1,507,True,6,0,2.0234173166604195,0.6446131388864861,0.16666666666666666,12.140503899962518
2,507,True,9,1,0.20131135317129792,-3.0873305413876566,0.1111111111111111,1.8118021785416814
0,508,True,4,0,0.46961307159274446,-1.7109358644765924,0.25,1.8784522863709778
1,508,True,6,0,2.025844269253974,0.6244469134638613,0.16666666666666666,12.155065615523844
2,508,True,9,1,0.19946514317708003,-3.1107513359961185,0.1111111111111111,1.7951862885937204
0,509,True,4,0,0.47256211763889705,-1.710879528423655,0.25,1.8902484705555882
1,509,True,6,0,2.030955422231649,0.6059554405802323,0.16666666666666666,12.185732533389894
2,509,True,9,1,0.1957884386554626,3.1364189589369005,0.1111111111111111,1.7620959478991636
0,510,True,4,0,0.47518101827987497,-1.7088844896322417,0.25,1.9007240731194999
1,510,True,6,0,2.034249271239179,0.5871507729185785,0.16666666666666666,12.205495627435075
2,510,True,9,1,0.19202892132455887,3.0846593461222693,0.1111111111111111,1.72826029192103
0,511,True,4,0,0.47629308012536503,-1.7099601996301779,0.25,1.9051723205014601
1,511,True,6,0,2.037456117126675,0.5678395621860193,0.16666666666666666,12.224736702760051
2,511,True,9,1,0.18892472892977766,3.045078672331794,0.1111111111111111,1.700322560367999
0,512,True,4,0,0.4788261932854844,-1.7163271133503795,0.25,1.9153047731419377
1,512,True,6,0,2.0431884304309635,0.5495534769313842,0.16666666666666666,12.259130582585781
2,512,True,9,1,0.1807568477946532,3.0319987062323235,0.1111111111111111,1.626811630151879
0,513,True,4,0,0.47868539008436967,-1.7218216108705349,0.25,1.9147415603374787
1,513,True,6,0,2.0491978838695806,0.5306717433112306,0.16666666666666666,12.295187303217483
2,513,True,9,1,0.17645273386284555,2.9975037844528774,0.1111111111111111,1.58807460476561
0,514,True,4,0,0.4789084051867768,-1.72436149088477,0.25,1.9156336207471072
1,514,True,6,0,2.0553503403895097,0.5118073523196597,0.16666666666666666,12.332102042337059
2,514,True,9,1,0.17254356130628465,2.9575638271048836,0.1111111111111111,1.5528920517565619
0,515,True,4,0,0.4788953005416476,-1.7261066503627158,0.25,1.9155812021665903
1,515,True,6,0,2.062476442359295,0.49507122298806444,0.16666666666666666,12.374858654155771
2,515,True,9,1,0.16960297948397612,2.955388800168555,0.1111111111111111,1.5264268153557852
0,516,True,4,0,0.4766108675867812,-1.7251350430335122,0.25,1.9064434703471247
1,516,True,6,0,2.0677438566989963,0.4777603784104921,0.16666666666666666,12.406463140193978
2,516,True,9,1,0.1686628589359817,2.938706381860055,0.1111111111111111,1.5179657304238354
0,517,True,4,0,0.4770243890259476,-1.7280749439203138,0.25,1.9080975561037905
1,517,True,6,0,2.070303957974181,0.45990111339530354,0.16666666666666666,12.421823747845085
2,517,True,9,1,0.16514323171859194,2.932676093531491,0.1111111111111111,1.4862890854673274
0,518,True,4,0,0.47851802647186814,-1.7333099185911114,0.25,1.9140721058874726
1,518,True,6,0,2.0844097470554956,0.4433410373954119,0.16666666666666666,12.506458482332974
2,518,True,9,1,0.16364947611885627,2.9176015189803164,0.1111111111111111,1.4728452850697065
0,519,True,4,0,0.47708736487168923,-1.7311546237459623,0.25,1.908349459486757
1,519,True,6,0,2.0854267090245897,0.42319889137943467,0.16666666666666666,12.51256025414754
2,519,True,9,1,0.16402206395980742,2.887960600181722,0.1111111111111111,1.476198575638267
0,520,True,4,0,0.47730545407025016,-1.7358171286987845,0.25,1.9092218162810006
1,520,True,6,0,2.0872570232913485,0.4040001490637417,0.16666666666666666,12.523542139748091
2,520,True,9,1,0.16154231098955701,2.8730023070169644,0.1111111111111111,1.4538807989060132
0,521,True,4,0,0.4771870060049995,-1.7355217219869634,0.25,1.908748024019998
1,521,True,6,0,2.0887677628244505,0.384097718674197,0.16666666666666666,12.532606576946703
2,521,True,9,1,0.16064974159321296,2.83844645271453,0.1111111111111111,1.4458476743389168
0,522,True,4,0,0.4752965744340912,-1.73511563894367,0.25,1.9011862977363647
1,522,True,6,0,2.092578742637697,0.36527558198286975,0.16666666666666666,12.555472455826184
2,522,True,9,1,0.15714076223479806,2.8061807172636315,0.1111111111111111,1.4142668601131827
0,523,True,4,0,0.47585918499088214,-1.7383350921493967,0.25,1.9034367399635286
1,523,True,6,0,2.0911881704077575,0.34512115337570226,0.16666666666666666,12.547129022446546
2,523,True,9,1,0.15650302754059592,2.815710113541558,0.1111111111111111,1.4085272478653634
0,524,True,4,0,0.4760985715917814,-1.7389352358762005,0.25,1.9043942863671257
1,524,True,6,0,2.0933246059140016,0.3245434431502874,0.16666666666666666,12.55994763548401
2,524,True,9,1,0.1565460340401343,2.8069959568471567,0.1111111111111111,1.4089143063612088
0,525,True,4,0,0.4747873914162817,-1.7406543709994438,0.25,1.8991495656651267
1,525,True,6,0,2.0965872428654917,0.3065615162902031,0.16666666666666666,12.57952345719295
2,525,True,9,1,0.15703418937756006,2.7905510602767305,0.1111111111111111,1.4133077043980407
0,526,True,4,0,0.4746568282712287,-1.7405517930428869,0.25,1.8986273130849147
1,526,True,6,0,2.101098265225462,0.2883162356443395,0.16666666666666666,12.606589591352773
2,526,True,9,1,0.154199772999103,2.787352623768589,0.1111111111111111,1.3877979569919272
0,527,True,4,0,0.47430909154311424,-1.7430610478321422,0.25,1.897236366172457
1,527,True,6,0,2.1050205939843547,0.2695126850428439,0.16666666666666666,12.630123563906128
2,527,True,9,1,0.15183915770381767,2.7831734261051264,0.1111111111111111,1.3665524193343592
0,528,True,4,0,0.47545257306627575,-1.7438494342591615,0.25,1.901810292265103
1,528,True,6,0,2.1105864138177837,0.25145854663337186,0.16666666666666666,12.663518482906703
2,528,True,9,1,0.14892139571087998,2.773191145041625,0.1111111111111111,1.34029256139792
0,529,True,4,0,0.4765432191306704,-1.7431771018339126,0.25,1.9061728765226815
1,529,True,6,0,2.125937291076733,0.23561031878654573,0.16666666666666666,12.755623746460397
2,529,True,9,1,0.1497863660566041,2.725214919149819,0.1111111111111111,1.3480772945094368
0,530,True,4,0,0.4761213207164355,-1.7442020918387013,0.25,1.904485282865742
1,530,True,6,0,2.1293129559973822,0.21796706367785953,0.16666666666666666,12.775877735984293
2,530,True,9,1,0.14745666158087486,2.6876060044724053,0.1111111111111111,1.327109954227874
0,531,True,4,0,0.4746020036534064,-1.7446253046343678,0.25,1.8984080146136255
1,531,True,6,0,2.135154163260065,0.20112728906234956,0.16666666666666666,12.81092497956039
2,531,True,9,1,0.15061716579973647,2.658924444128541,0.1111111111111111,1.3555544921976284
0,532,True,4,0,0.47541243404956546,-1.7482434892441276,0.25,1.9016497361982618
1,532,True,6,0,2.1428159761737193,0.18299160303032067,0.16666666666666666,12.856895857042316
2,532,True,9,1,0.15240446065895555,2.6231083699194393,0.1111111111111111,1.3716401459306
0,533,True,4,0,0.47754099816973167,-1.7474895696396664,0.25,1.9101639926789267
1,533,True,6,0,2.149169387804737,0.1669756164360379,0.16666666666666666,12.895016326828422
2,533,True,9,1,0.1513511845042033,2.570154474542058,0.1111111111111111,1.3621606605378296
0,534,True,4,0,0.4800288808552054,-1.743804344159145,0.25,1.9201155234208216
1,534,True,6,0,2.1542169531379374,0.14888204410482148,0.16666666666666666,12.925301718827624
2,534,True,9,1,0.15068042202996634,2.53883815963996,0.1111111111111111,1.3561237982696972
0,535,True,4,0,0.4823535522198589,-1.7398739447796587,0.25,1.9294142088794357
1,535,True,6,0,2.1570231952689607,0.13035023842104504,0.16666666666666666,12.942139171613764
2,535,True,9,1,0.14741560233591658,2.495903370215716,0.1111111111111111,1.3267404210232492
0,536,True,4,0,0.485405684312971,-1.740534409061117,0.25,1.941622737251884
1,536,True,6,0,2.1596843919036166,0.11169157545073642,0.16666666666666666,12.9581063514217
2,536,True,9,1,0.14397054493521833,2.4743768230285563,0.1111111111111111,1.295734904416965
0,537,True,4,0,0.48921418805224237,-1.7403347174915054,0.25,1.9568567522089695
1,537,True,6,0,2.1606162328887595,0.09202229213848469,0.16666666666666666,12.963697397332558
