,Time,Dominant Freq.,X,Y,Amplitude,Phase,Wavelength,Amp/Wave
0,585,True,4,0,0.622184397532,-1.93517920654,0.25,2.48873759013
1,585,True,6,0,2.3147486965,-0.797601709052,0.166666666667,13.888492179
0,590,True,4,0,0.636789395808,-1.97461407975,0.25,2.54715758323
1,590,True,6,0,2.33443870326,-0.887880919218,0.166666666667,14.0066322196
0,595,True,4,0,0.654691537659,-2.01622085615,0.25,2.61876615063
1,595,True,6,0,2.35571784478,-0.978655989534,0.166666666667,14.1343070687
0,600,True,4,0,0.66606031746,-2.06500467127,0.25,2.66424126984
1,600,True,6,0,2.36221690049,-1.06931389041,0.166666666667,14.1733014029
0,605,True,4,0,0.68259060164,-2.09664153536,0.25,2.73036240656
1,605,True,6,0,2.37646670508,-1.16005722004,0.166666666667,14.2588002305
0,610,True,4,0,0.686793588178,-2.1341240396,0.25,2.74717435271
1,610,True,6,0,2.39761822487,-1.24700361997,0.166666666667,14.3857093492
0,615,True,4,0,0.695230858836,-2.16601076586,0.25,2.78092343534
1,615,True,6,0,2.41239337273,-1.33839711828,0.166666666667,14.4743602364
0,620,True,4,0,0.714903071645,-2.20228207707,0.25,2.85961228658
1,620,True,6,0,2.43220011909,-1.42961696675,0.166666666667,14.5932007145
0,625,True,4,0,0.726510236854,-2.24123092998,0.25,2.90604094742
1,625,True,6,0,2.43327632979,-1.51904398847,0.166666666667,14.5996579787
0,630,True,4,0,0.743096429116,-2.27321910474,0.25,2.97238571646
1,630,True,6,0,2.45213714424,-1.60783590051,0.166666666667,14.7128228654
0,635,True,4,0,0.755832580502,-2.30930904369,0.25,3.02333032201
1,635,True,6,0,2.46081243249,-1.6999434594,0.166666666667,14.764874595
0,640,True,4,0,0.774597052878,-2.35232947951,0.25,3.09838821151
1,640,True,6,0,2.48020829548,-1.78562254278,0.166666666667,14.8812497729
0,645,True,4,0,0.779635036644,-2.39009812196,0.25,3.11854014657
1,645,True,6,0,2.49596605294,-1.87459440739,0.166666666667,14.9757963176
0,650,True,4,0,0.787229187559,-2.4321346654,0.25,3.14891675024
1,650,True,6,0,2.52250484804,-1.96560811799,0.166666666667,15.1350290882
0,655,True,4,0,0.791800575617,-2.47535341473,0.25,3.16720230247
1,655,True,6,0,2.52330804171,-2.05363001417,0.166666666667,15.1398482503
0,660,True,4,0,0.803330186193,-2.51443036091,0.25,3.21332074477
1,660,True,6,0,2.54042808501,-2.14410037256,0.166666666667,15.2425685101
0,665,True,4,0,0.812005099437,-2.56082387863,0.25,3.24802039775
1,665,True,6,0,2.56940906937,-2.23318662695,0.166666666667,15.4164544162
0,670,True,4,0,0.822744616544,-2.60462456565,0.25,3.29097846618
1,670,True,6,0,2.57720036345,-2.32773759822,0.166666666667,15.4632021807
0,675,True,4,0,0.835278769695,-2.64359251385,0.25,3.34111507878
1,675,True,6,0,2.60200855234,-2.41419533917,0.166666666667,15.612051314
0,680,True,4,0,0.850350170157,-2.69047756081,0.25,3.40140068063
1,680,True,6,0,2.61044622828,-2.49950932344,0.166666666667,15.6626773697
0,685,True,4,0,0.869938952701,-2.73226826411,0.25,3.4797558108
1,685,True,6,0,2.63457642023,-2.58425180996,0.166666666667,15.8074585214
0,690,True,4,0,0.879570005009,-2.77137541305,0.25,3.51828002004
1,690,True,6,0,2.64282785067,-2.67039370445,0.166666666667,15.856967104
0,695,True,4,0,0.883759634753,-2.81309086151,0.25,3.53503853901
1,695,True,6,0,2.66927164127,-2.75961774599,0.166666666667,16.0156298476
0,700,True,4,0,0.890641801375,-2.86015001002,0.25,3.5625672055
1,700,True,6,0,2.67404747246,-2.84522119343,0.166666666667,16.0442848348
0,705,True,4,0,0.897329436721,-2.91468065813,0.25,3.58931774689
1,705,True,6,0,2.69482545994,-2.93349841105,0.166666666667,16.1689527596
0,710,True,4,0,0.896320218434,-2.96392457673,0.25,3.58528087374
1,710,True,6,0,2.70328520098,-3.0254100366,0.166666666667,16.2197112059
0,715,True,4,0,0.891190690318,-3.00890476856,0.25,3.56476276127
1,715,True,6,0,2.70136150752,-3.11941516792,0.166666666667,16.2081690451
0,720,True,4,0,0.893494716193,-3.0476336972,0.25,3.57397886477
1,720,True,6,0,2.70209649327,3.07569405792,0.166666666667,16.2125789596
0,725,True,4,0,0.895542008572,-3.09215177008,0.25,3.58216803429
1,725,True,6,0,2.70167247239,2.98746773917,0.166666666667,16.2100348343
0,730,True,4,0,0.905176702311,-3.12976088338,0.25,3.62070680924
1,730,True,6,0,2.72300402446,2.90371224152,0.166666666667,16.3380241467
0,735,True,4,0,0.918470980787,3.11480220855,0.25,3.67388392315
1,735,True,6,0,2.73446104442,2.81567143,0.166666666667,16.4067662665
0,740,True,4,0,0.93569386771,3.07938846457,0.25,3.74277547084
1,740,True,6,0,2.76214888459,2.7270638953,0.166666666667,16.5728933075
0,745,True,4,0,0.942730473031,3.03794139163,0.25,3.77092189212
1,745,True,6,0,2.76344633486,2.64302670568,0.166666666667,16.5806780092
0,750,True,4,0,0.94265592321,2.99917277352,0.25,3.77062369284
1,750,True,6,0,2.78654811201,2.5607157217,0.166666666667,16.7192886721
0,755,True,4,0,0.940405531027,2.96487928914,0.25,3.76162212411
1,755,True,6,0,2.80053288598,2.47474651243,0.166666666667,16.8031973159
0,760,True,4,0,0.94688787626,2.92278411573,0.25,3.78755150504
1,760,True,6,0,2.82163431359,2.38828839842,0.166666666667,16.9298058815
0,765,True,4,0,0.953535855327,2.8936247047,0.25,3.81414342131
1,765,True,6,0,2.82911821659,2.3018483957,0.166666666667,16.9747092996
0,770,True,4,0,0.956606023656,2.86168299364,0.25,3.82642409463
1,770,True,6,0,2.8364248869,2.2166154221,0.166666666667,17.0185493214
0,775,True,4,0,0.966076876541,2.82916744267,0.25,3.86430750616
1,775,True,6,0,2.83899375192,2.13053799159,0.166666666667,17.0339625115
0,780,True,4,0,0.972552885879,2.79728260606,0.25,3.89021154351
1,780,True,6,0,2.84473299922,2.04175630899,0.166666666667,17.0683979953
0,785,True,4,0,0.979583761803,2.75702308217,0.25,3.91833504721
1,785,True,6,0,2.85274206923,1.95629880091,0.166666666667,17.1164524154
0,790,True,4,0,0.980555540561,2.7215146881,0.25,3.92222216224
1,790,True,6,0,2.8499152013,1.87061633286,0.166666666667,17.0994912078
0,795,True,4,0,0.979201259527,2.6805789364,0.25,3.91680503811
1,795,True,6,0,2.86683011219,1.78293201871,0.166666666667,17.2009806732
0,800,True,4,0,0.989410872413,2.64275174058,0.25,3.95764348965
1,800,True,6,0,2.85899196861,1.69980567508,0.166666666667,17.1539518116
0,805,True,4,0,0.995804959904,2.6085919385,0.25,3.98321983962
1,805,True,6,0,2.87611841646,1.61958149298,0.166666666667,17.2567104988
0,810,True,4,0,0.991267356291,2.56866861869,0.25,3.96506942516
1,810,True,6,0,2.87433710964,1.5419573086,0.166666666667,17.2460226579
0,815,True,4,0,0.997015200455,2.53101014406,0.25,3.98806080182
1,815,True,6,0,2.9002081132,1.46042106942,0.166666666667,17.4012486792
0,820,True,4,0,0.998631607322,2.50608716518,0.25,3.99452642929
1,820,True,6,0,2.90527274792,1.37538959727,0.166666666667,17.4316364875
0,825,True,4,0,1.00203472721,2.47325961976,0.25,4.00813890885
1,825,True,6,0,2.91855177051,1.29290766885,0.166666666667,17.5113106231
0,830,True,4,0,1.00479800702,2.44279130701,0.25,4.01919202807
1,830,True,6,0,2.92771572179,1.2104630357,0.166666666667,17.5662943307
0,835,True,4,0,1.01490592257,2.40698407856,0.25,4.05962369028
1,835,True,6,0,2.92581408578,1.12617432178,0.166666666667,17.5548845147
0,840,True,4,0,1.01882930388,2.36921345507,0.25,4.07531721551
1,840,True,6,0,2.94218230347,1.04572683478,0.166666666667,17.6530938208
0,845,True,4,0,1.02624967476,2.32812136839,0.25,4.10499869903
1,845,True,6,0,2.92851876967,0.960815845998,0.166666666667,17.571112618
0,850,True,4,0,1.03479138714,2.29411155875,0.25,4.13916554855
1,850,True,6,0,2.93829829355,0.877409909763,0.166666666667,17.6297897613
0,855,True,4,0,1.04752595393,2.25322623211,0.25,4.19010381573
1,855,True,6,0,2.94215149151,0.795290937667,0.166666666667,17.6529089491
0,860,True,4,0,1.05641257262,2.21707125786,0.25,4.22565029046
1,860,True,6,0,2.96177371839,0.715271635206,0.166666666667,17.7706423103
0,865,True,4,0,1.05352245877,2.17529185557,0.25,4.2140898351
1,865,True,6,0,2.94597923007,0.637416575005,0.166666666667,17.6758753804
0,870,True,4,0,1.06304358806,2.13438778021,0.25,4.25217435222
1,870,True,6,0,2.95824771275,0.559021222499,0.166666666667,17.7494862765
0,875,True,4,0,1.06073618813,2.09247032052,0.25,4.24294475252
1,875,True,6,0,2.95969594731,0.481729113029,0.166666666667,17.7581756839
0,880,True,4,0,1.06565991333,2.05416736497,0.25,4.26263965332
1,880,True,6,0,2.96712947261,0.40240727901,0.166666666667,17.8027768357
0,885,True,4,0,1.07782330222,2.01048091256,0.25,4.31129320888
1,885,True,6,0,2.9751338114,0.317007659819,0.166666666667,17.8508028684
0,890,True,4,0,1.08708118925,1.98455727911,0.25,4.34832475699
1,890,True,6,0,2.96409737921,0.232549218743,0.166666666667,17.7845842753
0,895,True,4,0,1.10035404233,1.95725967944,0.25,4.40141616933
1,895,True,6,0,2.97996690049,0.149252730348,0.166666666667,17.879801403
0,900,True,4,0,1.11566372176,1.92984033429,0.25,4.46265488704
1,900,True,6,0,2.97907828161,0.0664525120089,0.166666666667,17.8744696896
0,905,True,4,0,1.12593543145,1.89339447385,0.25,4.50374172582
1,905,True,6,0,2.99512389292,-0.0191797317167,0.166666666667,17.9707433575
0,910,True,4,0,1.12755316057,1.86259484302,0.25,4.51021264227
1,910,True,6,0,2.98966626016,-0.103344263604,0.166666666667,17.937997561
0,915,True,4,0,1.1298300967,1.82933541321,0.25,4.51932038679
1,915,True,6,0,2.99082203223,-0.182061472267,0.166666666667,17.9449321934
0,920,True,4,0,1.1344537165,1.80602854356,0.25,4.537814866
1,920,True,6,0,2.9753425092,-0.262188857988,0.166666666667,17.8520550552
0,925,True,4,0,1.14560374699,1.77115985241,0.25,4.58241498796
1,925,True,6,0,2.99438231993,-0.343216955311,0.166666666667,17.9662939196
0,930,True,4,0,1.15339009162,1.73890322726,0.25,4.61356036647
1,930,True,6,0,2.9964904979,-0.425392139168,0.166666666667,17.9789429874
0,935,True,4,0,1.16306133539,1.70297348329,0.25,4.65224534157
1,935,True,6,0,2.99444710646,-0.507164733114,0.166666666667,17.9666826387
0,940,True,4,0,1.17491373191,1.66130608432,0.25,4.69965492764
1,940,True,6,0,2.98897616922,-0.593849388963,0.166666666667,17.9338570153
0,945,True,4,0,1.17990764125,1.62063223113,0.25,4.71963056499
1,945,True,6,0,2.96580137849,-0.67970006865,0.166666666667,17.7948082709
0,950,True,4,0,1.1934162037,1.5864934056,0.25,4.77366481481
1,950,True,6,0,2.96741744659,-0.762660174605,0.166666666667,17.8045046795
0,955,True,4,0,1.1947040542,1.5532355498,0.25,4.77881621678
1,955,True,6,0,2.95808709696,-0.841688229653,0.166666666667,17.7485225818
0,960,True,4,0,1.20841219323,1.51713668802,0.25,4.83364877293
1,960,True,6,0,2.97369539209,-0.923115200802,0.166666666667,17.8421723526
0,965,True,4,0,1.21221320052,1.47739995376,0.25,4.84885280209
1,965,True,6,0,2.97663813443,-1.00509823308,0.166666666667,17.8598288066
0,970,True,4,0,1.21735156601,1.44769949145,0.25,4.86940626403
1,970,True,6,0,2.99605997561,-1.08714127031,0.166666666667,17.9763598536
0,975,True,4,0,1.22375862758,1.41925373032,0.25,4.89503451032
1,975,True,6,0,2.98699748907,-1.16769400088,0.166666666667,17.9219849344
0,980,True,4,0,1.23251993457,1.38265679219,0.25,4.93007973827
1,980,True,6,0,3.00182617708,-1.24658476527,0.166666666667,18.0109570625
0,985,True,4,0,1.24335918905,1.34002125777,0.25,4.9734367562
1,985,True,6,0,3.00687103015,-1.32552387422,0.166666666667,18.0412261809
0,990,True,4,0,1.24142234924,1.29688324862,0.25,4.96568939696
1,990,True,6,0,3.00384373506,-1.405786195,0.166666666667,18.0230624103
0,995,True,4,0,1.24193441437,1.25802781154,0.25,4.96773765747
1,995,True,6,0,3.01268938629,-1.48447636794,0.166666666667,18.0761363177
0,1000,True,4,0,1.24272970678,1.22315080489,0.25,4.9709188271
1,1000,True,6,0,2.98830575175,-1.56400156562,0.166666666667,17.9298345105
0,1005,True,4,0,1.24250434361,1.19006256565,0.25,4.97001737443
1,1005,True,6,0,3.00284378612,-1.64114049802,0.166666666667,18.0170627167
0,1010,True,4,0,1.24884950683,1.15114783405,0.25,4.99539802734
1,1010,True,6,0,3.00031849728,-1.71867516097,0.166666666667,18.0019109837
0,1015,True,4,0,1.26196340429,1.11822008277,0.25,5.04785361714
1,1015,True,6,0,3.01197771627,-1.80033894535,0.166666666667,18.0718662976
0,1020,True,4,0,1.26277998007,1.08461330244,0.25,5.05111992028
1,1020,True,6,0,2.99496148736,-1.88621018267,0.166666666667,17.9697689241
0,1025,True,4,0,1.27412761832,1.05402986936,0.25,5.09651047328
1,1025,True,6,0,2.99135107933,-1.97176496465,0.166666666667,17.948106476
0,1030,True,4,0,1.28814379183,1.01610913038,0.25,5.15257516733
1,1030,True,6,0,2.9711434663,-2.05701173981,0.166666666667,17.8268607978
0,1035,True,4,0,1.29906396642,0.983480481054,0.25,5.1962558657
1,1035,True,6,0,2.97631068264,-2.13983551414,0.166666666667,17.8578640958
0,1040,True,4,0,1.30823177261,0.951421445024,0.25,5.23292709045
1,1040,True,6,0,2.95998250924,-2.22150788314,0.166666666667,17.7598950555
0,1045,True,4,0,1.31488251759,0.921503687589,0.25,5.25953007037
1,1045,True,6,0,2.95737444756,-2.30404158797,0.166666666667,17.7442466854
0,1050,True,4,0,1.32408920129,0.891659818357,0.25,5.29635680518
1,1050,True,6,0,2.96328026817,-2.38484024474,0.166666666667,17.779681609
0,1055,True,4,0,1.32809692896,0.853989593648,0.25,5.31238771585
1,1055,True,6,0,2.95186357829,-2.46493433606,0.166666666667,17.7111814698
0,1060,True,4,0,1.33592003051,0.82253074781,0.25,5.34368012204
1,1060,True,6,0,2.95982142653,-2.54580857879,0.166666666667,17.7589285592
0,1065,True,4,0,1.34385534882,0.791944169337,0.25,5.37542139529
1,1065,True,6,0,2.95590562383,-2.62624724229,0.166666666667,17.735433743
0,1070,True,4,0,1.35137327665,0.750675315582,0.25,5.40549310662
1,1070,True,6,0,2.9633080035,-2.70217660382,0.166666666667,17.779848021
0,1075,True,4,0,1.35726959034,0.713659814887,0.25,5.42907836134
1,1075,True,6,0,2.95123978887,-2.77943528089,0.166666666667,17.7074387332
0,1080,True,4,0,1.3730578365,0.677485187022,0.25,5.49223134599
1,1080,True,6,0,2.96843727393,-2.85478620212,0.166666666667,17.8106236436
0,1085,True,4,0,1.37682079549,0.65347548822,0.25,5.50728318195
1,1085,True,6,0,2.96776113133,-2.93266825891,0.166666666667,17.806566788
0,1090,True,4,0,1.38788791963,0.617040026013,0.25,5.55155167852
1,1090,True,6,0,2.97369324107,-3.01074221282,0.166666666667,17.8421594464
0,1095,True,4,0,1.3928111097,0.582480604175,0.25,5.5712444388
1,1095,True,6,0,2.9701100338,-3.09297874765,0.166666666667,17.8206602028
0,1100,True,4,0,1.39546308667,0.548768035131,0.25,5.58185234666
1,1100,True,6,0,2.96624143114,3.10844547814,0.166666666667,17.7974485868
0,1105,True,4,0,1.3995569397,0.514984785069,0.25,5.59822775879
1,1105,True,6,0,2.9715141332,3.02631799226,0.166666666667,17.8290847992
0,1110,True,4,0,1.39967469087,0.475419938444,0.25,5.59869876348
1,1110,True,6,0,2.95414762386,2.94872851673,0.166666666667,17.7248857432
0,1115,True,4,0,1.40872326989,0.43887689018,0.25,5.63489307957
1,1115,True,6,0,2.95780989504,2.86697219453,0.166666666667,17.7468593703
0,1120,True,4,0,1.41205487809,0.409803174587,0.25,5.64821951237
1,1120,True,6,0,2.94653345125,2.78286566837,0.166666666667,17.6792007075
0,1125,True,4,0,1.41382793513,0.379111278252,0.25,5.65531174051
1,1125,True,6,0,2.96122631166,2.70209516336,0.166666666667,17.7673578699
0,1130,True,4,0,1.41871048297,0.347505385914,0.25,5.67484193187
1,1130,True,6,0,2.95108130035,2.62325851354,0.166666666667,17.7064878021
0,1135,True,4,0,1.42228379268,0.318431638078,0.25,5.68913517071
1,1135,True,6,0,2.95617114594,2.54410476598,0.166666666667,17.7370268757
0,1140,True,4,0,1.42472266759,0.290117396352,0.25,5.69889067035
1,1140,True,6,0,2.93930581453,2.46710771807,0.166666666667,17.6358348872
0,1145,True,4,0,1.42657293117,0.260250198514,0.25,5.70629172466
1,1145,True,6,0,2.94295568793,2.38795550521,0.166666666667,17.6577341276
0,1150,True,4,0,1.43019766682,0.22923097132,0.25,5.72079066726
1,1150,True,6,0,2.91675522072,2.30580677239,0.166666666667,17.5005313243
0,1155,True,4,0,1.43683614465,0.194530455986,0.25,5.74734457859
1,1155,True,6,0,2.88766389267,2.22140976587,0.166666666667,17.325983356
0,1160,True,4,0,1.4378547054,0.158851186987,0.25,5.75141882162
1,1160,True,6,0,2.87753462025,2.14221345028,0.166666666667,17.2652077215
0,1165,True,4,0,1.44303933163,0.122867376279,0.25,5.77215732653
1,1165,True,6,0,2.84813392492,2.06150513592,0.166666666667,17.0888035495
0,1170,True,4,0,1.4593020799,0.0890073517166,0.25,5.83720831961
1,1170,True,6,0,2.85073387233,1.98692190847,0.166666666667,17.104403234
0,1175,True,4,0,1.4648444497,0.0530930286388,0.25,5.8593777988
1,1175,True,6,0,2.83211306993,1.9131721409,0.166666666667,16.9926784196
0,1180,True,4,0,1.47234696823,0.018474105381,0.25,5.88938787291
1,1180,True,6,0,2.84825368466,1.8343452184,0.166666666667,17.089522108
0,1185,True,4,0,1.47367915653,-0.0173188537392,0.25,5.89471662612
1,1185,True,6,0,2.84741783473,1.75635049135,0.166666666667,17.0845070084
0,1190,True,4,0,1.48763950038,-0.0549574222383,0.25,5.95055800153
1,1190,True,6,0,2.86434429817,1.68054580857,0.166666666667,17.186065789
0,1195,True,4,0,1.4907223025,-0.0927295079372,0.25,5.96288920999
1,1195,True,6,0,2.8571587386,1.60272059652,0.166666666667,17.1429524316
0,1200,True,4,0,1.49662763335,-0.131389119839,0.25,5.9865105334
1,1200,True,6,0,2.87404375867,1.52102355384,0.166666666667,17.244262552
0,1205,True,4,0,1.49869130442,-0.169016942172,0.25,5.99476521768
1,1205,True,6,0,2.87851414972,1.43842416914,0.166666666667,17.2710848983
0,1210,True,4,0,1.50862108476,-0.202818376382,0.25,6.03448433906
1,1210,True,6,0,2.87128704741,1.35899523758,0.166666666667,17.2277222845
0,1215,True,4,0,1.52169717019,-0.235889255226,0.25,6.08678868078
1,1215,True,6,0,2.87838025556,1.27803591581,0.166666666667,17.2702815334
0,1220,True,4,0,1.53360067059,-0.268938217919,0.25,6.13440268236
1,1220,True,6,0,2.87345406703,1.19626642519,0.166666666667,17.2407244022
0,1225,True,4,0,1.5471625685,-0.303721181791,0.25,6.18865027398
1,1225,True,6,0,2.87683867757,1.11884979006,0.166666666667,17.2610320654
0,1230,True,4,0,1.55093970014,-0.339971559452,0.25,6.20375880057
1,1230,True,6,0,2.85044287962,1.03589338124,0.166666666667,17.1026572777
0,1235,True,4,0,1.56375954801,-0.376064475204,0.25,6.25503819202
1,1235,True,6,0,2.8569495582,0.952715616619,0.166666666667,17.1416973492
0,1240,True,4,0,1.57020256308,-0.413556839721,0.25,6.28081025232
1,1240,True,6,0,2.83940595964,0.870155971354,0.166666666667,17.0364357578
0,1245,True,4,0,1.5745194723,-0.447926922164,0.25,6.29807788919
1,1245,True,6,0,2.8390009364,0.790879274633,0.166666666667,17.0340056184
0,1250,True,4,0,1.57875013994,-0.482573684123,0.25,6.31500055976
1,1250,True,6,0,2.82114048383,0.710963583327,0.166666666667,16.926842903
0,1255,True,4,0,1.58456776705,-0.519517392237,0.25,6.33827106819
1,1255,True,6,0,2.8153603547,0.635658730296,0.166666666667,16.8921621282
0,1260,True,4,0,1.59427467499,-0.555983654213,0.25,6.37709869996
1,1260,True,6,0,2.80252502985,0.559322753225,0.166666666667,16.8151501791
0,1265,True,4,0,1.60125334378,-0.590744330211,0.25,6.40501337513
1,1265,True,6,0,2.79293409212,0.484475603024,0.166666666667,16.7576045527
0,1270,True,4,0,1.61119616463,-0.620896846766,0.25,6.44478465851
1,1270,True,6,0,2.80133876825,0.406161637231,0.166666666667,16.8080326095
0,1275,True,4,0,1.61963601646,-0.652996027093,0.25,6.47854406584
1,1275,True,6,0,2.79197725723,0.326478009055,0.166666666667,16.7518635434
0,1280,True,4,0,1.63539616884,-0.687770973237,0.25,6.54158467537
1,1280,True,6,0,2.79426383748,0.249301947714,0.166666666667,16.7655830249
0,1285,True,4,0,1.64511409415,-0.719979858726,0.25,6.58045637659
1,1285,True,6,0,2.78713063144,0.172984192999,0.166666666667,16.7227837887
0,1290,True,4,0,1.65542529872,-0.751335396775,0.25,6.6217011949
1,1290,True,6,0,2.79773660265,0.0977735893347,0.166666666667,16.7864196159
0,1295,True,4,0,1.66654823432,-0.785839008702,0.25,6.6661929373
1,1295,True,6,0,2.79747070181,0.0142208880659,0.166666666667,16.7848242109
0,1300,True,4,0,1.68115943366,-0.822254018116,0.25,6.72463773463
1,1300,True,6,0,2.7938780262,-0.0671034741483,0.166666666667,16.7632681572
0,1305,True,4,0,1.68803033985,-0.858154034458,0.25,6.75212135942
1,1305,True,6,0,2.78609291708,-0.144710993848,0.166666666667,16.7165575025
0,1310,True,4,0,1.69904861683,-0.889262338574,0.25,6.79619446731
1,1310,True,6,0,2.8020775185,-0.223744242212,0.166666666667,16.812465111
0,1315,True,4,0,1.70735322771,-0.915244750139,0.25,6.82941291084
1,1315,True,6,0,2.78964248326,-0.302933848671,0.166666666667,16.7378548996
0,1320,True,4,0,1.72241924902,-0.94655022264,0.25,6.88967699608
1,1320,True,6,0,2.78300337575,-0.382359812386,0.166666666667,16.6980202545
0,1325,True,4,0,1.74471939409,-0.975060327114,0.25,6.97887757637
1,1325,True,6,0,2.79053548332,-0.463432965623,0.166666666667,16.7432128999
0,1330,True,4,0,1.76059589088,-1.00513534027,0.25,7.04238356352
1,1330,True,6,0,2.7702514855,-0.548440519029,0.166666666667,16.621508913
0,1335,True,4,0,1.77701967885,-1.0347705085,0.25,7.10807871538
1,1335,True,6,0,2.76225580964,-0.627544363326,0.166666666667,16.5735348578
0,1340,True,4,0,1.78920876377,-1.06505795737,0.25,7.15683505508
1,1340,True,6,0,2.74597047082,-0.703862143762,0.166666666667,16.4758228249
0,1345,True,4,0,1.79669833125,-1.0955392211,0.25,7.18679332502
1,1345,True,6,0,2.75790232984,-0.778629748891,0.166666666667,16.5474139791
0,1350,True,4,0,1.81434807038,-1.12843621648,0.25,7.25739228151
1,1350,True,6,0,2.75235838681,-0.856080138042,0.166666666667,16.5141503208
0,1355,True,4,0,1.83228005017,-1.16045357522,0.25,7.32912020067
1,1355,True,6,0,2.76492936518,-0.932936459794,0.166666666667,16.5895761911
0,1360,True,4,0,1.84274011354,-1.19539075557,0.25,7.37096045416
1,1360,True,6,0,2.74683967024,-1.0104658946,0.166666666667,16.4810380215
0,1365,True,4,0,1.85815071082,-1.22982581831,0.25,7.43260284328
1,1365,True,6,0,2.74663730216,-1.08628706978,0.166666666667,16.479823813
0,1370,True,4,0,1.87559027694,-1.26186822906,0.25,7.50236110775
1,1370,True,6,0,2.72640299649,-1.16159668351,0.166666666667,16.358417979
0,1375,True,4,0,1.88735554407,-1.30153109567,0.25,7.54942217627
1,1375,True,6,0,2.707935684,-1.23665105222,0.166666666667,16.247614104
0,1380,True,4,0,1.90487932087,-1.33671830053,0.25,7.61951728349
1,1380,True,6,0,2.69726277457,-1.31199036459,0.166666666667,16.1835766474
0,1385,True,4,0,1.91224033703,-1.36831294731,0.25,7.64896134814
1,1385,True,6,0,2.67668643088,-1.38981277318,0.166666666667,16.0601185853
0,1390,True,4,0,1.93497347153,-1.4026652903,0.25,7.73989388613
1,1390,True,6,0,2.6773140814,-1.4640250861,0.166666666667,16.0638844884
0,1395,True,4,0,1.94938997279,-1.43513697426,0.25,7.79755989116
1,1395,True,6,0,2.66237666455,-1.53950319698,0.166666666667,15.9742599873
0,1400,True,4,0,1.96513827907,-1.46816569605,0.25,7.86055311626
1,1400,True,6,0,2.66175906719,-1.61796933079,0.166666666667,15.9705544031
0,1405,True,4,0,1.97530834929,-1.49939514883,0.25,7.90123339715
1,1405,True,6,0,2.64811107413,-1.69404352954,0.166666666667,15.8886664448
0,1410,True,4,0,1.99492515453,-1.53240471966,0.25,7.97970061811
1,1410,True,6,0,2.66065129234,-1.76978588964,0.166666666667,15.963907754
0,1415,True,4,0,2.00648100552,-1.56272119607,0.25,8.02592402207
1,1415,True,6,0,2.64723729432,-1.84505814423,0.166666666667,15.8834237659
0,1420,True,4,0,2.02314494233,-1.59724929346,0.25,8.09257976931
1,1420,True,6,0,2.649344933,-1.92070774607,0.166666666667,15.896069598
0,1425,True,4,0,2.03651566398,-1.62838157932,0.25,8.14606265593
1,1425,True,6,0,2.61643886264,-1.99731205395,0.166666666667,15.6986331758
0,1430,True,4,0,2.05026667909,-1.66268686019,0.25,8.20106671635
1,1430,True,6,0,2.58328418598,-2.06939072397,0.166666666667,15.4997051159
0,1435,True,4,0,2.06626555327,-1.69167907203,0.25,8.26506221308
1,1435,True,6,0,2.57249294093,-2.14213586928,0.166666666667,15.4349576456
0,1440,True,4,0,2.08904890173,-1.72133991655,0.25,8.35619560693
1,1440,True,6,0,2.54396931109,-2.21797446228,0.166666666667,15.2638158666
0,1445,True,4,0,2.11622868773,-1.75649039876,0.25,8.46491475091
1,1445,True,6,0,2.53261966881,-2.29145079664,0.166666666667,15.1957180129
0,1450,True,4,0,2.13939910062,-1.79058751015,0.25,8.55759640248
1,1450,True,6,0,2.5152357736,-2.36424508875,0.166666666667,15.0914146416
0,1455,True,4,0,2.16878050009,-1.82585499621,0.25,8.67512200034
1,1455,True,6,0,2.51242300967,-2.44389445277,0.166666666667,15.074538058
0,1460,True,4,0,2.19101515109,-1.85947024774,0.25,8.76406060438
1,1460,True,6,0,2.49241569922,-2.51983190085,0.166666666667,14.9544941953
0,1465,True,4,0,2.21065919682,-1.89584750689,0.25,8.84263678729
1,1465,True,6,0,2.50184406116,-2.59729269118,0.166666666667,15.0110643669
0,1470,True,4,0,2.22284085538,-1.93552138669,0.25,8.89136342152
1,1470,True,6,0,2.47936517278,-2.67280632537,0.166666666667,14.8761910367
0,1475,True,4,0,2.24829222589,-1.97443521941,0.25,8.99316890356
1,1475,True,6,0,2.47763634509,-2.75073590859,0.166666666667,14.8658180706
0,1480,True,4,0,2.26035256611,-2.0104369002,0.25,9.04141026443
1,1480,True,6,0,2.46842329454,-2.82795862852,0.166666666667,14.8105397672
0,1485,True,4,0,2.28051914125,-2.04835809896,0.25,9.12207656498
1,1485,True,6,0,2.46139641516,-2.9080860294,0.166666666667,14.768378491
0,1490,True,4,0,2.30210253929,-2.08150325777,0.25,9.20841015714
1,1490,True,6,0,2.47034332977,-2.98464461039,0.166666666667,14.8220599786
0,1495,True,4,0,2.32113867848,-2.11677043239,0.25,9.28455471391
1,1495,True,6,0,2.47206951811,-3.06674013181,0.166666666667,14.8324171087
0,1500,True,4,0,2.33902762937,-2.15563541109,0.25,9.35611051747
1,1500,True,6,0,2.48844455502,3.1372510256,0.166666666667,14.9306673301
0,1505,True,4,0,2.35480565462,-2.19409830246,0.25,9.41922261847
1,1505,True,6,0,2.48493582516,3.05964380441,0.166666666667,14.909614951
0,1510,True,4,0,2.37855011609,-2.22583674379,0.25,9.51420046437
