501
   448    0.000531   0.001701 
   449    0.000512   0.001640 
   450    0.000493   0.001579 
   451    0.000474   0.001518 
   452    0.000455   0.001457 
   453    0.000436   0.001398 
   454    0.000421   0.001350 
   455    0.000406   0.001301 
   456    0.000391   0.001253 
   457    0.000376   0.001205 
   458    0.000361   0.001157 
   459    0.000346   0.001109 
   460    0.000331   0.001061 
   461    0.000320   0.001025 
   462    0.000308   0.000988 
   463    0.000297   0.000951 
   464    0.000285   0.000915 
   465    0.000274   0.000878 
   466    0.000263   0.000841 
   467    0.000251   0.000805 
   468    0.000242   0.000776 
   469    0.000233   0.000748 
   470    0.000225   0.000720 
   471    0.000216   0.000691 
   472    0.000207   0.000663 
   473    0.000198   0.000635 
   474    0.000189   0.000606 
   475    0.000182   0.000584 
   476    0.000175   0.000562 
   477    0.000168   0.000540 
   478    0.000162   0.000518 
   479    0.000155   0.000496 
   480    0.000148   0.000474 
   481    0.000141   0.000452 
   482    0.000136   0.000434 
   483    0.000130   0.000418 
   484    0.000125   0.000401 
   485    0.000120   0.000385 
   486    0.000115   0.000368 
   487    0.000110   0.000352 
   488    0.000105   0.000336 
   489    0.000101   0.000322 
   490    0.000097   0.000310 
   491    0.000093   0.000298 
   492    0.000089   0.000286 
   493    0.000085   0.000273 
   494    0.000081   0.000261 
   495    0.000078   0.000249 
   496    0.000075   0.000239 
   497    0.000072   0.000230 
   498    0.000069   0.000222 
   499    0.000066   0.000213 
   500    0.000064   0.000204 
